filepath,label
Fake faces/fake_9130.png,fake
Real faces/real_2466.png,real
Real faces/real_7504.png,real
Fake faces/fake_9658.png,fake
Real faces/real_1003.png,real
Fake faces/fake_4086.png,fake
Real faces/real_7658.png,real
Fake faces/fake_119.png,fake
Fake faces/fake_2161.png,fake
Real faces/real_7566.png,real
Fake faces/fake_3235.png,fake
Fake faces/fake_7843.png,fake
Fake faces/fake_5719.png,fake
Fake faces/fake_3245.png,fake
Fake faces/fake_5348.png,fake
Real faces/real_9677.png,real
Fake faces/fake_265.png,fake
Real faces/real_5368.png,real
Real faces/real_6928.png,real
Real faces/real_9603.png,real
Real faces/real_6289.png,real
Fake faces/fake_6041.png,fake
Fake faces/fake_6759.png,fake
Fake faces/fake_3325.png,fake
Real faces/real_8901.png,real
Fake faces/fake_4629.png,fake
Fake faces/fake_8795.png,fake
Real faces/real_985.png,real
Fake faces/fake_8268.png,fake
Real faces/real_7982.png,real
Real faces/real_6169.png,real
Real faces/real_6049.png,real
Real faces/real_7384.png,real
Fake faces/fake_3741.png,fake
Fake faces/fake_151.png,fake
Fake faces/fake_5905.png,fake
Fake faces/fake_2578.png,fake
Fake faces/fake_7293.png,fake
Fake faces/fake_4926.png,fake
Fake faces/fake_9914.png,fake
Fake faces/fake_400.png,fake
Real faces/real_9460.png,real
Real faces/real_2462.png,real
Fake faces/fake_3929.png,fake
Real faces/real_268.png,real
Real faces/real_7962.png,real
Real faces/real_3580.png,real
Fake faces/fake_7942.png,fake
Fake faces/fake_8708.png,fake
Real faces/real_71.png,real
Real faces/real_9454.png,real
Fake faces/fake_1074.png,fake
Real faces/real_6509.png,real
Fake faces/fake_7450.png,fake
Real faces/real_2821.png,real
Real faces/real_4524.png,real
Real faces/real_589.png,real
Real faces/real_4591.png,real
Fake faces/fake_6136.png,fake
Fake faces/fake_3153.png,fake
Real faces/real_8848.png,real
Fake faces/fake_486.png,fake
Fake faces/fake_9841.png,fake
Fake faces/fake_9229.png,fake
Real faces/real_4624.png,real
Real faces/real_5904.png,real
Real faces/real_3758.png,real
Real faces/real_6845.png,real
Fake faces/fake_5343.png,fake
Fake faces/fake_3137.png,fake
Real faces/real_2028.png,real
Fake faces/fake_9850.png,fake
Real faces/real_8869.png,real
Fake faces/fake_3641.png,fake
Real faces/real_9424.png,real
Real faces/real_5454.png,real
Fake faces/fake_3219.png,fake
Real faces/real_1449.png,real
Fake faces/fake_2580.png,fake
Fake faces/fake_8454.png,fake
Fake faces/fake_6048.png,fake
Real faces/real_3904.png,real
Real faces/real_2432.png,real
Fake faces/fake_2119.png,fake
Real faces/real_9828.png,real
Real faces/real_4647.png,real
Real faces/real_8469.png,real
Fake faces/fake_4828.png,fake
Real faces/real_896.png,real
Real faces/real_9803.png,real
Real faces/real_7000.png,real
Real faces/real_1587.png,real
Real faces/real_6686.png,real
Fake faces/fake_6558.png,fake
Fake faces/fake_7961.png,fake
Real faces/real_1719.png,real
Real faces/real_6100.png,real
Fake faces/fake_4033.png,fake
Real faces/real_3806.png,real
Real faces/real_8806.png,real
Real faces/real_2504.png,real
Fake faces/fake_7893.png,fake
Real faces/real_3961.png,real
Real faces/real_8923.png,real
Fake faces/fake_1939.png,fake
Real faces/real_7036.png,real
Fake faces/fake_6756.png,fake
Fake faces/fake_6247.png,fake
Real faces/real_6078.png,real
Fake faces/fake_5279.png,fake
Real faces/real_890.png,real
Fake faces/fake_4741.png,fake
Fake faces/fake_142.png,fake
Real faces/real_4006.png,real
Real faces/real_4939.png,real
Fake faces/fake_2872.png,fake
Fake faces/fake_3227.png,fake
Real faces/real_5898.png,real
Fake faces/fake_5365.png,fake
Fake faces/fake_2404.png,fake
Fake faces/fake_5011.png,fake
Real faces/real_8551.png,real
Real faces/real_7616.png,real
Fake faces/fake_6825.png,fake
Fake faces/fake_9991.png,fake
Fake faces/fake_6882.png,fake
Real faces/real_584.png,real
Fake faces/fake_8460.png,fake
Real faces/real_3932.png,real
Fake faces/fake_6157.png,fake
Real faces/real_1260.png,real
Fake faces/fake_3762.png,fake
Fake faces/fake_5391.png,fake
Fake faces/fake_5884.png,fake
Real faces/real_310.png,real
Real faces/real_1716.png,real
Fake faces/fake_8500.png,fake
Real faces/real_6009.png,real
Real faces/real_2052.png,real
Fake faces/fake_1889.png,fake
Real faces/real_4668.png,real
Real faces/real_4298.png,real
Real faces/real_6646.png,real
Real faces/real_3783.png,real
Real faces/real_1008.png,real
Real faces/real_7347.png,real
Fake faces/fake_1313.png,fake
Fake faces/fake_9377.png,fake
Real faces/real_7409.png,real
Fake faces/fake_8815.png,fake
Fake faces/fake_2469.png,fake
Real faces/real_8383.png,real
Real faces/real_9878.png,real
Fake faces/fake_6159.png,fake
Real faces/real_2773.png,real
Fake faces/fake_6026.png,fake
Real faces/real_4059.png,real
Fake faces/fake_7948.png,fake
Real faces/real_8721.png,real
Real faces/real_90.png,real
Real faces/real_1987.png,real
Fake faces/fake_2052.png,fake
Fake faces/fake_2784.png,fake
Fake faces/fake_2745.png,fake
Real faces/real_7279.png,real
Fake faces/fake_6162.png,fake
Real faces/real_2672.png,real
Fake faces/fake_9309.png,fake
Fake faces/fake_8129.png,fake
Real faces/real_9080.png,real
Real faces/real_9175.png,real
Fake faces/fake_4124.png,fake
Real faces/real_7192.png,real
Real faces/real_9517.png,real
Fake faces/fake_1691.png,fake
Real faces/real_5043.png,real
Real faces/real_2925.png,real
Fake faces/fake_3342.png,fake
Real faces/real_8185.png,real
Fake faces/fake_8406.png,fake
Real faces/real_5884.png,real
Real faces/real_2341.png,real
Fake faces/fake_2656.png,fake
Fake faces/fake_8744.png,fake
Fake faces/fake_2465.png,fake
Real faces/real_6589.png,real
Fake faces/fake_6780.png,fake
Fake faces/fake_4591.png,fake
Real faces/real_627.png,real
Fake faces/fake_3440.png,fake
Fake faces/fake_6139.png,fake
Fake faces/fake_6272.png,fake
Fake faces/fake_7436.png,fake
Real faces/real_7545.png,real
Fake faces/fake_4943.png,fake
Real faces/real_4765.png,real
Real faces/real_9793.png,real
Real faces/real_3672.png,real
Fake faces/fake_1425.png,fake
Real faces/real_128.png,real
Fake faces/fake_2936.png,fake
Fake faces/fake_3726.png,fake
Fake faces/fake_1683.png,fake
Real faces/real_4182.png,real
Real faces/real_7299.png,real
Fake faces/fake_6782.png,fake
Fake faces/fake_7427.png,fake
Real faces/real_6995.png,real
Fake faces/fake_3952.png,fake
Real faces/real_2398.png,real
Real faces/real_6305.png,real
Fake faces/fake_1592.png,fake
Fake faces/fake_3981.png,fake
Fake faces/fake_7392.png,fake
Fake faces/fake_7747.png,fake
Real faces/real_1186.png,real
Real faces/real_270.png,real
Fake faces/fake_4472.png,fake
Fake faces/fake_9703.png,fake
Real faces/real_3354.png,real
Fake faces/fake_9169.png,fake
Real faces/real_5314.png,real
Real faces/real_9220.png,real
Real faces/real_4247.png,real
Fake faces/fake_571.png,fake
Fake faces/fake_8273.png,fake
Real faces/real_9107.png,real
Real faces/real_9497.png,real
Real faces/real_1096.png,real
Fake faces/fake_8241.png,fake
Fake faces/fake_5965.png,fake
Real faces/real_6653.png,real
Fake faces/fake_8159.png,fake
Real faces/real_1273.png,real
Real faces/real_5698.png,real
Fake faces/fake_4137.png,fake
Fake faces/fake_859.png,fake
Real faces/real_8728.png,real
Fake faces/fake_9988.png,fake
Real faces/real_6797.png,real
Real faces/real_9590.png,real
Real faces/real_6615.png,real
Real faces/real_3358.png,real
Real faces/real_7755.png,real
Real faces/real_183.png,real
Fake faces/fake_4829.png,fake
Fake faces/fake_7654.png,fake
Fake faces/fake_3873.png,fake
Real faces/real_9114.png,real
Fake faces/fake_3900.png,fake
Real faces/real_4005.png,real
Fake faces/fake_4235.png,fake
Real faces/real_6513.png,real
Real faces/real_4567.png,real
Fake faces/fake_6255.png,fake
Real faces/real_6603.png,real
Fake faces/fake_9686.png,fake
Fake faces/fake_9848.png,fake
Fake faces/fake_1547.png,fake
Fake faces/fake_2355.png,fake
Real faces/real_1961.png,real
Real faces/real_4992.png,real
Real faces/real_4891.png,real
Fake faces/fake_5330.png,fake
Fake faces/fake_5007.png,fake
Real faces/real_8039.png,real
Real faces/real_5869.png,real
Real faces/real_9570.png,real
Fake faces/fake_5587.png,fake
Real faces/real_5305.png,real
Real faces/real_6226.png,real
Fake faces/fake_2397.png,fake
Fake faces/fake_9939.png,fake
Fake faces/fake_3883.png,fake
Real faces/real_1251.png,real
Real faces/real_3176.png,real
Fake faces/fake_6264.png,fake
Real faces/real_3359.png,real
Fake faces/fake_1393.png,fake
Fake faces/fake_4760.png,fake
Fake faces/fake_6580.png,fake
Fake faces/fake_449.png,fake
Fake faces/fake_1610.png,fake
Real faces/real_6320.png,real
Fake faces/fake_8481.png,fake
Fake faces/fake_1992.png,fake
Real faces/real_7411.png,real
Real faces/real_7538.png,real
Fake faces/fake_7580.png,fake
Fake faces/fake_1923.png,fake
Fake faces/fake_203.png,fake
Fake faces/fake_7225.png,fake
Real faces/real_1051.png,real
Fake faces/fake_7261.png,fake
Fake faces/fake_5519.png,fake
Fake faces/fake_8410.png,fake
Real faces/real_9221.png,real
Real faces/real_8464.png,real
Fake faces/fake_9234.png,fake
Real faces/real_4763.png,real
Real faces/real_9062.png,real
Real faces/real_1874.png,real
Fake faces/fake_3682.png,fake
Real faces/real_9278.png,real
Real faces/real_9665.png,real
Real faces/real_7282.png,real
Fake faces/fake_8412.png,fake
Real faces/real_9008.png,real
Real faces/real_6999.png,real
Fake faces/fake_9378.png,fake
Fake faces/fake_6682.png,fake
Real faces/real_4322.png,real
Fake faces/fake_289.png,fake
Real faces/real_9448.png,real
Real faces/real_5831.png,real
Fake faces/fake_1062.png,fake
Fake faces/fake_3473.png,fake
Fake faces/fake_4931.png,fake
Real faces/real_8684.png,real
Real faces/real_8100.png,real
Fake faces/fake_7901.png,fake
Fake faces/fake_6233.png,fake
Fake faces/fake_7629.png,fake
Real faces/real_4485.png,real
Real faces/real_9783.png,real
Fake faces/fake_8670.png,fake
Real faces/real_8615.png,real
Real faces/real_3924.png,real
Real faces/real_9940.png,real
Fake faces/fake_498.png,fake
Fake faces/fake_1723.png,fake
Fake faces/fake_3424.png,fake
Fake faces/fake_4658.png,fake
Fake faces/fake_2561.png,fake
Fake faces/fake_4198.png,fake
Real faces/real_7850.png,real
Fake faces/fake_9854.png,fake
Fake faces/fake_7426.png,fake
Fake faces/fake_1845.png,fake
Real faces/real_3113.png,real
Real faces/real_3303.png,real
Fake faces/fake_5442.png,fake
Real faces/real_9536.png,real
Fake faces/fake_6579.png,fake
Fake faces/fake_4549.png,fake
Real faces/real_1690.png,real
Fake faces/fake_4779.png,fake
Fake faces/fake_8143.png,fake
Real faces/real_5048.png,real
Fake faces/fake_2384.png,fake
Real faces/real_7117.png,real
Real faces/real_3308.png,real
Real faces/real_1504.png,real
Fake faces/fake_5475.png,fake
Real faces/real_1806.png,real
Real faces/real_3871.png,real
Fake faces/fake_3492.png,fake
Real faces/real_3791.png,real
Fake faces/fake_1796.png,fake
Fake faces/fake_5154.png,fake
Real faces/real_2786.png,real
Real faces/real_9259.png,real
Fake faces/fake_1312.png,fake
Fake faces/fake_6678.png,fake
Real faces/real_1717.png,real
Real faces/real_2696.png,real
Fake faces/fake_5643.png,fake
Real faces/real_1848.png,real
Real faces/real_4512.png,real
Fake faces/fake_2281.png,fake
Fake faces/fake_5003.png,fake
Fake faces/fake_9623.png,fake
Fake faces/fake_3084.png,fake
Fake faces/fake_7852.png,fake
Real faces/real_6622.png,real
Real faces/real_3435.png,real
Fake faces/fake_1236.png,fake
Fake faces/fake_4539.png,fake
Fake faces/fake_6512.png,fake
Real faces/real_142.png,real
Real faces/real_6771.png,real
Fake faces/fake_2428.png,fake
Fake faces/fake_8175.png,fake
Real faces/real_6992.png,real
Fake faces/fake_3088.png,fake
Real faces/real_1647.png,real
Fake faces/fake_1177.png,fake
Fake faces/fake_5941.png,fake
Fake faces/fake_5292.png,fake
Fake faces/fake_6482.png,fake
Fake faces/fake_3169.png,fake
Fake faces/fake_8601.png,fake
Real faces/real_1117.png,real
Fake faces/fake_5573.png,fake
Real faces/real_1756.png,real
Real faces/real_497.png,real
Real faces/real_6751.png,real
Fake faces/fake_7300.png,fake
Real faces/real_870.png,real
Real faces/real_3357.png,real
Real faces/real_9104.png,real
Real faces/real_7678.png,real
Real faces/real_721.png,real
Fake faces/fake_9997.png,fake
Fake faces/fake_8265.png,fake
Real faces/real_886.png,real
Fake faces/fake_615.png,fake
Fake faces/fake_2878.png,fake
Fake faces/fake_1624.png,fake
Real faces/real_8347.png,real
Real faces/real_9712.png,real
Fake faces/fake_4588.png,fake
Real faces/real_8102.png,real
Real faces/real_4876.png,real
Fake faces/fake_9938.png,fake
Fake faces/fake_3583.png,fake
Fake faces/fake_3650.png,fake
Real faces/real_314.png,real
Fake faces/fake_1329.png,fake
Fake faces/fake_1954.png,fake
Fake faces/fake_3565.png,fake
Fake faces/fake_2538.png,fake
Real faces/real_4204.png,real
Real faces/real_5850.png,real
Real faces/real_6129.png,real
Real faces/real_5447.png,real
Real faces/real_3129.png,real
Fake faces/fake_4632.png,fake
Real faces/real_1996.png,real
Real faces/real_910.png,real
Real faces/real_3968.png,real
Fake faces/fake_3628.png,fake
Real faces/real_2979.png,real
Fake faces/fake_9165.png,fake
Real faces/real_336.png,real
Fake faces/fake_9956.png,fake
Real faces/real_2547.png,real
Fake faces/fake_1354.png,fake
Fake faces/fake_3706.png,fake
Real faces/real_2985.png,real
Fake faces/fake_9878.png,fake
Real faces/real_4620.png,real
Real faces/real_6531.png,real
Fake faces/fake_8669.png,fake
Fake faces/fake_3128.png,fake
Real faces/real_3558.png,real
Fake faces/fake_6907.png,fake
Fake faces/fake_8001.png,fake
Real faces/real_4820.png,real
Fake faces/fake_6053.png,fake
Fake faces/fake_1121.png,fake
Fake faces/fake_5248.png,fake
Fake faces/fake_6438.png,fake
Real faces/real_3416.png,real
Real faces/real_307.png,real
Real faces/real_7869.png,real
Fake faces/fake_7100.png,fake
Fake faces/fake_2478.png,fake
Real faces/real_348.png,real
Real faces/real_5918.png,real
Fake faces/fake_1805.png,fake
Fake faces/fake_6488.png,fake
Real faces/real_7243.png,real
Fake faces/fake_521.png,fake
Fake faces/fake_5079.png,fake
Real faces/real_4482.png,real
Fake faces/fake_8145.png,fake
Fake faces/fake_8874.png,fake
Real faces/real_9759.png,real
Real faces/real_9421.png,real
Fake faces/fake_9245.png,fake
Fake faces/fake_5520.png,fake
Fake faces/fake_5141.png,fake
Real faces/real_8263.png,real
Fake faces/fake_3467.png,fake
Real faces/real_6855.png,real
Fake faces/fake_5757.png,fake
Fake faces/fake_4356.png,fake
Fake faces/fake_5943.png,fake
Real faces/real_8597.png,real
Fake faces/fake_3973.png,fake
Real faces/real_2785.png,real
Real faces/real_6901.png,real
Fake faces/fake_6548.png,fake
Real faces/real_1666.png,real
Real faces/real_7579.png,real
Real faces/real_5570.png,real
Real faces/real_9949.png,real
Real faces/real_52.png,real
Fake faces/fake_3320.png,fake
Real faces/real_6263.png,real
Real faces/real_1445.png,real
Fake faces/fake_3109.png,fake
Fake faces/fake_5821.png,fake
Real faces/real_3258.png,real
Real faces/real_1695.png,real
Fake faces/fake_8084.png,fake
Fake faces/fake_6383.png,fake
Real faces/real_1574.png,real
Fake faces/fake_2264.png,fake
Fake faces/fake_8395.png,fake
Real faces/real_4405.png,real
Real faces/real_1630.png,real
Real faces/real_269.png,real
Real faces/real_1881.png,real
Fake faces/fake_5523.png,fake
Fake faces/fake_6304.png,fake
Fake faces/fake_6900.png,fake
Real faces/real_5074.png,real
Real faces/real_5509.png,real
Fake faces/fake_1841.png,fake
Fake faces/fake_3525.png,fake
Real faces/real_9040.png,real
Fake faces/fake_3793.png,fake
Fake faces/fake_3914.png,fake
Real faces/real_2535.png,real
Fake faces/fake_8069.png,fake
Fake faces/fake_1677.png,fake
Fake faces/fake_5680.png,fake
Real faces/real_186.png,real
Fake faces/fake_8971.png,fake
Fake faces/fake_9022.png,fake
Real faces/real_5558.png,real
Fake faces/fake_598.png,fake
Real faces/real_7185.png,real
Real faces/real_4143.png,real
Fake faces/fake_2590.png,fake
Fake faces/fake_1092.png,fake
Fake faces/fake_6638.png,fake
Real faces/real_6587.png,real
Real faces/real_1234.png,real
Real faces/real_3109.png,real
Fake faces/fake_955.png,fake
Real faces/real_3915.png,real
Real faces/real_446.png,real
Fake faces/fake_1856.png,fake
Fake faces/fake_5031.png,fake
Real faces/real_844.png,real
Real faces/real_5201.png,real
Real faces/real_7124.png,real
Fake faces/fake_8994.png,fake
Fake faces/fake_1320.png,fake
Fake faces/fake_1100.png,fake
Fake faces/fake_2616.png,fake
Real faces/real_2440.png,real
Real faces/real_3103.png,real
Fake faces/fake_8088.png,fake
Real faces/real_7692.png,real
Real faces/real_4774.png,real
Real faces/real_9718.png,real
Real faces/real_6974.png,real
Real faces/real_6094.png,real
Real faces/real_9486.png,real
Real faces/real_2153.png,real
Real faces/real_5518.png,real
Fake faces/fake_2963.png,fake
Fake faces/fake_6223.png,fake
Real faces/real_5067.png,real
Fake faces/fake_8634.png,fake
Fake faces/fake_1423.png,fake
Real faces/real_687.png,real
Real faces/real_5208.png,real
Fake faces/fake_8029.png,fake
Real faces/real_776.png,real
Real faces/real_8417.png,real
Real faces/real_6327.png,real
Real faces/real_6324.png,real
Fake faces/fake_9345.png,fake
Fake faces/fake_6750.png,fake
Real faces/real_4920.png,real
Fake faces/fake_1712.png,fake
Real faces/real_9182.png,real
Real faces/real_2782.png,real
Real faces/real_3318.png,real
Real faces/real_3136.png,real
Fake faces/fake_1402.png,fake
Real faces/real_5462.png,real
Fake faces/fake_6757.png,fake
Fake faces/fake_2746.png,fake
Real faces/real_3183.png,real
Fake faces/fake_1557.png,fake
Real faces/real_7522.png,real
Fake faces/fake_2309.png,fake
Real faces/real_6381.png,real
Real faces/real_3199.png,real
Fake faces/fake_2457.png,fake
Real faces/real_1289.png,real
Fake faces/fake_7773.png,fake
Fake faces/fake_1620.png,fake
Fake faces/fake_9692.png,fake
Fake faces/fake_535.png,fake
Fake faces/fake_9335.png,fake
Fake faces/fake_564.png,fake
Fake faces/fake_2296.png,fake
Fake faces/fake_68.png,fake
